CHR,Overlap_Start,Overlap_End,Invasive_Value,Non_Invasive_Value,Region_Type
8,117240000,118350000,1,1,Gain
8,118350000,119700000,1,1,Gain
8,125460001,131520001,1,1,Gain
8,131520001,131760001,1,1,Gain
8,131760001,133530000,1,1,Gain
8,133530000,133680000,1,1,Gain
8,133680000,133680001,1,1,Gain
8,133680001,133830001,1,1,Gain
8,133830001,134640000,1,1,Gain
8,134640000,134970000,1,1,Gain
8,134970000,135900001,1,1,Gain
8,135900001,135930001,1,1,Gain
8,135930001,139020000,1,1,Gain
8,139020000,140370001,1,1,Gain
8,140370001,141000000,1,1,Gain
8,141000000,141000001,1,1,Gain
8,141000001,141390000,1,1,Gain
8,141390000,141390001,1,1,Gain
8,141390001,142290000,1,1,Gain
8,144570001,144600000,1,1,Gain
8,144600000,146310000,1,1,Gain
15,22320001,22590000,1,1,Gain
15,22590000,22590000,1,1,Gain
17,1,32640001,-1,-2,Loss
17,32640001,43410000,-1,-2,Loss
17,43410000,43410001,-1,-2,Loss
17,43410001,43500000,-1,-2,Loss
17,43500000,43710001,-1,-2,Loss
17,43710001,81090000,-1,-2,Loss
20,22260001,22680000,1,1,Gain
20,22680000,23400001,1,1,Gain
20,23400001,23400001,1,1,Gain
20,23400001,23400001,1,1,Gain
20,23400001,23580001,1,1,Gain
20,23580001,23640001,1,1,Gain
20,23640001,23640001,1,1,Gain
20,23640001,23640001,1,1,Gain
20,23640001,23790001,1,1,Gain
20,23790001,24000000,1,1,Gain
20,24000000,24900000,1,1,Gain
20,24900000,24960000,1,1,Gain
20,24960000,24960000,1,1,Gain
20,24960000,24960000,1,1,Gain
20,24960000,24960001,1,1,Gain
20,24960001,25020000,1,1,Gain
20,25020000,25260000,1,1,Gain
20,25260000,30090000,1,1,Gain
20,30090000,30090001,1,1,Gain
20,30090001,31440001,1,1,Gain
20,31440001,31950000,1,1,Gain
20,31950000,31950001,1,1,Gain
20,31950001,32340000,1,1,Gain
20,32340000,33600001,1,1,Gain
20,33600001,34560000,1,1,Gain
20,34560000,37290000,1,1,Gain
20,37290000,38070000,1,1,Gain
20,38070000,38070001,1,1,Gain
20,38070001,38820001,1,1,Gain
20,38820001,39690000,1,1,Gain
20,39690000,39690001,1,1,Gain
20,39690001,39990000,1,1,Gain
20,39990000,40230000,1,1,Gain
20,40230000,42900001,1,1,Gain
20,42900001,46410001,1,1,Gain
20,46410001,46470001,1,1,Gain
20,46470001,47220000,1,1,Gain
20,47220000,47250000,1,1,Gain
20,47250000,47250001,1,1,Gain
20,47250001,49590000,1,1,Gain
20,49590000,49620000,1,1,Gain
20,49620000,50820000,1,1,Gain
20,50820000,52170001,1,1,Gain
20,52170001,52170001,1,1,Gain
20,52170001,52170001,1,1,Gain
20,52170001,52230001,1,1,Gain
20,52230001,52650000,1,1,Gain
20,52650000,52650001,1,1,Gain
20,52650001,52860000,1,1,Gain
20,52860000,52860001,1,1,Gain
20,52860001,52890000,1,1,Gain
20,52890000,52890001,1,1,Gain
20,52890001,52950000,1,1,Gain
20,52950000,52950001,1,1,Gain
20,52950001,53250000,1,1,Gain
20,53250000,53250001,1,1,Gain
20,53250001,54870000,1,1,Gain
20,54870000,54900000,1,1,Gain
20,54900000,54930000,1,1,Gain
20,54930000,54930001,1,1,Gain
20,54930001,57630001,1,1,Gain
20,57630001,57660000,1,1,Gain
20,57660000,57660001,1,1,Gain
20,57660001,57690001,1,1,Gain
20,57690001,57840001,1,1,Gain
20,57840001,57900001,1,1,Gain
20,57900001,58380000,1,1,Gain
20,58380000,58380001,1,1,Gain
20,58380001,58410000,1,1,Gain
20,58410000,58410001,1,1,Gain
20,58410001,58560000,1,1,Gain
20,58560000,58560001,1,1,Gain
20,58560001,58650000,1,1,Gain
20,58650000,58650001,1,1,Gain
20,58650001,59430001,1,1,Gain
20,59430001,60540000,1,1,Gain
20,60540000,60540001,1,1,Gain
20,60540001,60570000,1,1,Gain
20,60570000,60690000,1,1,Gain
20,60690000,61590001,1,1,Gain
20,61590001,61620001,1,1,Gain
20,61620001,61860001,1,1,Gain
20,61860001,62070000,1,1,Gain
20,62070000,62100000,1,1,Gain
20,62100000,62130000,1,1,Gain
20,62130000,62910000,1,1,Gain
