CHR,Overlap_Start,Overlap_End,Invasive_Value,Non_Invasive_Value,Region_Type
3,135840000,135840001,1,1,Gain
3,135840001,136680000,1,1,Gain
3,136680000,136680000,1,1,Gain
4,38640001,38940001,1,1,Gain
4,38940001,38970001,1,1,Gain
4,38970001,39060001,1,1,Gain
4,39060001,39450001,1,1,Gain
4,39450001,39480001,1,1,Gain
4,39480001,40740000,1,1,Gain
4,40740000,40740000,1,1,Gain
4,40740000,40740000,1,1,Gain
4,40740000,40800000,1,1,Gain
4,40800000,40830000,1,1,Gain
4,69180001,69840000,-2,-2,Loss
4,189930001,190800000,-1,-1,Loss
6,28500001,28680000,-2,-2,Loss
6,28680000,28680001,-2,-2,Loss
6,28680001,31080000,-2,-2,Loss
6,31080000,31080001,-2,-2,Loss
6,31080001,31440000,-2,-2,Loss
6,31440000,31470001,-2,-2,Loss
6,31470001,33270000,-2,-2,Loss
6,33270000,33270000,-2,-2,Loss
6,33270001,33270001,-1,-2,Loss
6,33270001,33300000,-1,-2,Loss
6,33300000,33300000,-1,-2,Loss
6,33300000,33300000,-1,-2,Loss
6,33300000,33330001,-1,-2,Loss
6,33330001,33330001,-1,-2,Loss
6,33330001,33330001,-1,-2,Loss
6,33330001,33360000,-1,-2,Loss
6,33360000,33360000,-1,-2,Loss
6,33360001,33360001,-1,-1,Loss
6,33360001,33390000,-1,-1,Loss
6,33390000,33390000,-1,-1,Loss
6,33390000,33390000,-1,-1,Loss
6,33390000,33390001,-1,-1,Loss
6,33390001,33420000,-1,-1,Loss
6,33420000,33420000,-1,-1,Loss
6,33420000,33420000,-1,-1,Loss
6,33420000,33450000,-1,-1,Loss
6,33450000,33450000,-1,-1,Loss
6,160470001,161100000,-1,-1,Loss
6,161100000,168300001,-1,-1,Loss
6,168300001,170910000,-1,-1,Loss
7,30001,90000,-1,-1,Loss
7,90000,90001,-1,-1,Loss
7,90001,600000,-1,-1,Loss
7,600000,2100000,-1,-1,Loss
7,3810001,5070000,-1,-1,Loss
7,23670001,23910001,-1,-1,Loss
7,23910001,24780000,-1,-1,Loss
7,24780000,25830000,-1,-1,Loss
7,30840001,30990001,-1,-1,Loss
7,30990001,31020000,-1,-1,Loss
7,31020000,32520000,-1,-1,Loss
7,47880001,48090001,-1,-1,Loss
7,48090001,48150001,-1,-1,Loss
7,48150001,54750001,-1,-1,Loss
7,54750001,57600001,-1,-1,Loss
7,57600001,63600000,-1,-1,Loss
7,66810001,68970000,-1,-1,Loss
7,68970000,68970001,-1,-1,Loss
7,68970001,69000000,-1,-1,Loss
7,69000000,69000001,-1,-1,Loss
7,69000001,69030000,-1,-1,Loss
7,69030000,69030001,-1,-1,Loss
7,69030001,69090000,-1,-1,Loss
7,70290001,71940000,-1,-1,Loss
7,71940000,72810000,-1,-1,Loss
7,124560001,126960000,-1,-1,Loss
7,152430001,152550001,-1,-1,Loss
7,152550001,156420000,-1,-1,Loss
7,156420000,156480000,-1,-1,Loss
7,156480000,157200001,-1,-1,Loss
7,157200001,157230001,-1,-1,Loss
7,157230001,157230001,-1,-1,Loss
7,157230001,157230001,-1,-1,Loss
7,157230001,158370000,-1,-1,Loss
7,158370000,158370000,-1,-1,Loss
7,158370000,158370000,-1,-1,Loss
7,158370000,159120000,-1,-1,Loss
8,180001,690000,-1,-1,Loss
8,690000,690001,-1,-1,Loss
8,690001,1620000,-1,-1,Loss
8,1620000,1620000,-1,-1,Loss
8,1620000,1620000,-1,-1,Loss
8,1620000,1650000,-1,-1,Loss
8,1650000,1650000,-1,-1,Loss
8,1650000,1650000,-1,-1,Loss
8,1650000,1650001,-1,-1,Loss
8,1650001,1650001,-1,-1,Loss
8,1650001,1650001,-1,-1,Loss
8,1650001,1680000,-1,-1,Loss
8,1680000,1680001,-1,-1,Loss
8,1680001,2040000,-1,-1,Loss
8,2040000,2400000,-1,-1,Loss
9,114510001,115230000,1,1,Gain
9,115230000,115560000,1,1,Gain
10,74220001,76320000,1,1,Gain
10,76320000,76350001,1,1,Gain
10,76350001,76350001,1,1,Gain
10,76350001,76350001,1,1,Gain
10,76350001,76620000,1,1,Gain
10,76620000,76740000,1,1,Gain
10,76740000,76770000,1,1,Gain
10,76770000,76770000,1,1,Gain
10,76770000,76770000,1,1,Gain
10,76770000,76980000,1,1,Gain
10,76980000,77010000,1,1,Gain
10,77010000,77010000,1,1,Gain
10,77040001,78360000,-1,-1,Loss
10,78360000,78690000,-1,-1,Loss
10,87600001,87720001,-1,-1,Loss
10,87720001,88140000,-1,-1,Loss
10,106290001,106740001,-1,-1,Loss
10,106740001,107850000,-1,-1,Loss
10,107850000,107850001,-1,-1,Loss
10,107850001,108030000,-1,-1,Loss
10,109620001,110850000,-1,-1,Loss
10,110850000,111570000,-1,-1,Loss
10,111570000,111600001,-1,-1,Loss
10,111600001,111600001,-1,-1,Loss
10,111600001,111600001,-1,-1,Loss
10,111600001,111630000,-1,-1,Loss
10,111630000,111660000,-1,-1,Loss
10,112920001,114150000,-1,-1,Loss
10,121710001,122730000,-1,-1,Loss
10,130020001,130350000,-1,-1,Loss
10,130350000,131880001,-1,-1,Loss
10,131880001,131940000,-1,-1,Loss
10,131940000,131940001,-1,-1,Loss
10,131940001,132030000,-1,-1,Loss
10,132030000,132030001,-1,-1,Loss
10,132030001,132060001,-1,-1,Loss
10,132060001,132270000,-1,-1,Loss
10,132270000,132270000,-1,-1,Loss
10,132270000,132270000,-1,-1,Loss
10,132270000,132270001,-1,-1,Loss
10,132270001,133680000,-1,-1,Loss
10,133680000,133710001,-1,-1,Loss
10,133710001,134460001,-1,-1,Loss
10,134460001,134730001,-1,-1,Loss
10,134730001,134910001,-1,-1,Loss
10,134910001,135420000,-1,-1,Loss
11,117240001,117540000,-1,-1,Loss
11,119280001,119970000,-1,-1,Loss
11,119970000,119970001,-1,-1,Loss
11,119970001,120030000,-1,-1,Loss
11,120030000,120030001,-1,-1,Loss
11,120030001,120090000,-1,-1,Loss
11,121530001,121650000,-1,-1,Loss
11,121650000,121650001,-1,-1,Loss
11,121650001,123360000,-1,-1,Loss
11,123360000,123360001,-1,-1,Loss
11,123360001,125730001,-1,-1,Loss
11,125730001,125760000,-1,-1,Loss
11,126270001,126300000,-1,-1,Loss
11,126300000,126300001,-1,-1,Loss
11,126300001,126360001,-1,-1,Loss
11,126360001,127860000,-1,-1,Loss
11,127860000,127860001,-1,-1,Loss
11,127860001,127920000,-1,-1,Loss
11,127920000,127950000,-1,-1,Loss
11,127950000,127950001,-1,-1,Loss
11,127950001,128730000,-1,-1,Loss
11,128730000,128730001,-1,-1,Loss
11,128730001,128820000,-1,-1,Loss
11,130800001,130800001,-1,-1,Loss
11,130800001,130860001,-1,-1,Loss
11,130860001,130920000,-1,-1,Loss
11,130920000,130920001,-1,-1,Loss
11,130920001,130950000,-1,-1,Loss
11,130950000,130980001,-1,-1,Loss
11,130980001,132480001,-1,-1,Loss
11,132480001,132780000,-1,-1,Loss
11,132780000,133770000,-1,-1,Loss
11,133770000,133770001,-1,-1,Loss
11,133770001,134250000,-1,-1,Loss
11,134250000,134250001,-1,-1,Loss
11,134250001,134940000,-1,-1,Loss
12,50520001,51570000,1,1,Gain
12,51570000,51570000,1,1,Gain
12,51570000,51570000,1,1,Gain
12,51570000,51720000,1,1,Gain
12,131520001,132180000,-1,-1,Loss
13,111930001,111960000,-1,-1,Loss
13,111960000,111960001,-1,-1,Loss
13,111960001,111960001,-1,-1,Loss
13,111960001,111960001,-1,-1,Loss
13,111960001,111990001,-1,-1,Loss
13,111990001,113130000,-1,-1,Loss
13,113130000,113130000,-1,-1,Loss
14,63840001,63870000,1,1,Gain
14,63870000,63870001,1,1,Gain
14,63870001,65040000,1,1,Gain
14,73770001,74580000,1,1,Gain
14,74580000,74580001,1,1,Gain
14,74580001,74610000,1,1,Gain
14,74610000,74640000,1,1,Gain
15,25410001,25500000,-1,-1,Loss
15,38190001,38250001,1,1,Gain
15,38250001,38310000,1,1,Gain
15,38310000,38310001,1,1,Gain
15,38310001,38340001,1,1,Gain
15,38340001,38400000,1,1,Gain
15,38400000,38400001,1,1,Gain
15,38400001,38700001,1,1,Gain
15,38700001,38790000,1,1,Gain
15,38790000,38790001,1,1,Gain
15,38790001,40740001,1,1,Gain
15,40740001,40830000,1,1,Gain
15,40830000,40830001,1,1,Gain
15,40830001,41610000,1,1,Gain
15,41610000,42060000,1,1,Gain
15,42060000,45090000,1,1,Gain
15,45090000,46020000,1,1,Gain
15,46020000,47940001,1,1,Gain
15,47940001,48600000,1,1,Gain
15,48600000,48600001,1,1,Gain
15,48600001,49710001,1,1,Gain
15,49710001,51360000,1,1,Gain
15,51360000,51360001,1,1,Gain
15,51360001,51450000,1,1,Gain
15,51450000,51450001,1,1,Gain
15,51450001,51750000,1,1,Gain
15,51750000,51750001,1,1,Gain
15,51750001,52020000,1,1,Gain
15,52020000,52020001,1,1,Gain
15,52020001,53010000,1,1,Gain
15,53010000,53010001,1,1,Gain
15,53010001,53040000,1,1,Gain
15,55440001,55470000,1,1,Gain
15,55470000,55470001,1,1,Gain
15,55470001,55470001,1,1,Gain
15,55470001,55470001,1,1,Gain
15,55470001,59820001,1,1,Gain
15,59820001,60570000,1,1,Gain
15,60570000,60570001,1,1,Gain
15,60570001,62310000,1,1,Gain
15,62310000,62310001,1,1,Gain
15,62310001,63060001,1,1,Gain
15,63060001,64410000,1,1,Gain
15,64410000,65160000,1,1,Gain
15,65160000,65160001,1,1,Gain
15,65160001,66180000,1,1,Gain
15,66180000,66180001,1,1,Gain
15,66180001,66570000,1,1,Gain
15,66570000,66570001,1,1,Gain
15,66570001,69540000,1,1,Gain
15,69540000,69540001,1,1,Gain
15,69540001,70590000,1,1,Gain
15,70590000,70590001,1,1,Gain
15,70590001,73410000,1,1,Gain
15,99150001,100020000,1,1,Gain
15,100020000,100380000,1,1,Gain
15,100380000,102390000,1,1,Gain
16,68820001,68880001,1,1,Gain
16,68880001,69720000,1,1,Gain
16,69720000,69870000,1,1,Gain
17,1,32640001,-2,-1,Loss
17,32640001,43410000,-2,-1,Loss
17,43410000,43410001,-2,-1,Loss
17,43410001,43500000,-2,-1,Loss
17,43500000,43710001,-2,-1,Loss
17,43710001,81090000,-2,-1,Loss
18,18540001,19380001,1,1,Gain
18,19380001,19410000,1,1,Gain
18,19410000,19440000,1,1,Gain
18,19440000,19470000,1,1,Gain
18,19470000,19500000,1,1,Gain
18,19500000,19800000,1,1,Gain
18,19800000,19800001,1,1,Gain
18,19800001,19980000,1,1,Gain
19,49830001,49830001,1,1,Gain
19,49830001,50400001,1,1,Gain
19,50400001,50430000,1,1,Gain
19,52290001,52800000,1,1,Gain
19,52800000,52980000,1,1,Gain
19,52980000,52980000,1,1,Gain
19,52980000,52980000,1,1,Gain
19,52980000,53760000,1,1,Gain
19,57720001,57750000,1,1,Gain
19,57750000,58680000,1,1,Gain
19,58680000,58740000,1,1,Gain
19,58740000,59100000,1,1,Gain
20,23790001,24000000,-1,-1,Loss
22,47370001,47430001,-1,-1,Loss
22,47430001,47550001,-1,-1,Loss
22,47550001,48300001,-1,-1,Loss
22,48300001,50130000,-1,-1,Loss
22,50130000,50160000,-1,-1,Loss
22,50160000,50160001,-1,-1,Loss
22,50160001,50190000,-1,-1,Loss
